mean,std,max,min,median,variance,skewness,kurtosis,range,iqr,energy,rms,zcr,duration,mean_gradient,max_gradient,percentile_25,percentile_75,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_max,spectral_centroid_min,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_contrast_mean,spectral_contrast_std,mfcc_1_mean,mfcc_1_std,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_max,mfcc_20_mean,mfcc_20_std,mfcc_20_max,pitch_mean,pitch_std,pitch_max,pitch_min,pitch_range,chroma_mean,chroma_std,label,speaker,action,filename
-6.4972985e-05,0.07130076,0.48549587,-0.27146006,-2.1245205e-11,0.005083798,1.8602909151250857,11.682661319839164,0.7569559,0.009950483508873731,164.11531,0.07130079,0.05149078369140625,1.4640362811791383,0.0032112394,0.09957844,-0.0063103107968345284,0.0036401727120392025,1341.7000104339759,1093.7292484479724,5304.967209314825,0.0,2558.4136962890625,2449.0805371143265,1654.9981633941593,795.6413280710442,20.999013334718484,11.2797680924706,-446.69458,129.31645,-174.39986,97.51214,53.347527,174.92671,23.985464,38.117382,90.35887,16.469673,21.690672,57.728226,3.5680118,21.700447,40.540646,5.8749275,11.183474,29.207653,1.6104658,10.398028,22.098934,-6.670718,14.037548,14.668673,-4.860689,13.026251,12.059266,4.6338396,11.6770735,29.650658,-3.1943393,8.91077,8.524358,-5.8764753,5.9308434,1.1172787,-9.277963,8.205603,0.58444506,-9.63145,8.960298,6.596258,-3.5004888,4.202509,10.048133,-7.8555527,6.952742,5.01958,-6.4800043,5.4230704,4.868001,-1.8825643,4.5133696,10.257954,-9.083409,8.610127,4.973602,-6.356963,6.2607045,4.0103807,200.82807371930343,34.99270493231477,260.1187129259726,127.08879665595002,133.02991627002257,0.4301088,0.32559884,nadia_buka,nadia,buka,buka54.mp3
-5.9654267e-05,0.051552337,0.32874072,-0.1912165,-1.1154348e-08,0.0026576433,1.473929955039354,8.606494460443393,0.5199572,0.006192784378072247,71.72987,0.051552366,0.05577461674528302,1.2240362811791383,0.0026845115,0.0660612,-0.004685077583417296,0.0015077067946549505,1630.7572095495534,1259.5595869957904,5259.354663854924,0.0,3077.2166126179245,2675.974936614044,1825.63836406882,847.1924877647563,21.418116842793623,11.304672453719416,-481.94196,136.01968,-232.21004,99.94687,62.954414,179.71077,10.748524,25.733036,55.225624,10.274296,16.50469,53.432228,-5.0938797,16.335958,27.672672,1.765219,9.648335,24.778034,0.6445712,8.387361,19.197794,-12.076736,13.255755,5.6295667,-9.234449,11.371457,13.75132,-2.8046558,11.412947,17.535616,-6.3140283,12.246291,9.517782,-2.9534605,5.215232,6.388814,-9.240068,6.6733766,2.3325932,-14.229654,13.623823,0.56638473,0.08507879,7.1350927,18.660294,-8.91509,7.8569775,3.3337436,-8.333878,8.035379,3.7464871,-4.104473,5.065192,8.116519,-7.0756116,6.457906,3.5073807,-6.7815933,6.149255,2.0255113,211.76033113971425,14.354720169243302,238.52991146631203,171.61434972294217,66.91556174336986,0.41452622,0.35148498,nadia_buka,nadia,buka,buka63.mp3
-8.14479e-05,0.08225611,0.6035383,-0.29067016,-2.937323e-06,0.006766067,2.10772839556625,12.942442359877345,0.89420843,0.01783250889275223,261.38693,0.082256146,0.03729569284539474,1.7520181405895692,0.003319452,0.11640881,-0.01135715888813138,0.00647535000462085,1175.0144204676708,888.6917662751188,5352.201255681712,0.0,2239.594790810033,2025.2981552121923,1661.6175274566365,653.6576168730842,20.99657623088314,10.794892783288544,-427.8809,122.17352,-161.57565,95.62258,50.73366,173.69675,26.604702,34.90164,103.05603,24.695795,24.070845,71.693665,9.687741,20.20911,50.6868,0.56030667,15.0746975,36.221527,7.8631473,10.610459,27.66647,-3.3449423,18.11075,25.006987,2.2018046,6.9759507,20.88287,-1.4696485,9.536929,12.068935,-5.0729985,9.262318,10.408111,-5.4819016,6.5009303,4.198455,-11.931954,10.773007,3.6491866,-4.610943,7.133511,9.180279,-3.2805367,5.477282,9.035196,-11.116876,6.85028,0.0,-6.0616884,5.3094893,6.556506,-4.9556346,5.0328465,3.755901,-7.4567213,5.8456707,4.1994543,-3.6713028,4.072919,5.2159867,207.56122852808934,21.509704167837356,255.6500291307247,161.9823763910578,93.66765273966689,0.40196127,0.32169682,nadia_buka,nadia,buka,buka33.mp3
-4.1787725e-06,0.100648336,1.0017809,-0.7262684,-6.6427046e-06,0.010130087,0.7581973104725144,13.368457420883772,1.7280493,0.0008859497611410916,525.3666,0.100648336,0.058957567401960786,2.352018140589569,0.0037162045,0.15612009,-0.0005353763845050707,0.00035057337663602084,1628.602928027789,684.3196252076144,5144.181700831863,0.0,3349.0464154411766,1476.084839405484,2032.5798507040622,459.1542698361291,20.063889772993377,10.931580878349413,-431.85214,141.62157,-112.98277,54.75731,53.7088,212.08032,12.145888,26.886524,93.92868,8.196825,9.690782,28.014107,0.7286098,11.829901,16.957474,2.1921098,10.999677,38.575005,5.432909,9.966958,30.850147,-7.5800166,17.448053,11.750739,4.1329517,6.7850676,27.090836,-0.53407335,6.7494884,24.230593,-3.5474427,6.4853086,6.496991,-3.4556837,5.6739783,9.68224,-9.766773,13.819479,10.440149,-2.3017063,4.2773523,13.331892,-3.959588,5.903066,7.7491965,-6.5694947,8.369272,3.5455742,-3.0432372,5.3408613,9.920625,-4.923857,5.837627,13.692676,-5.5235877,6.1454687,3.245083,-2.8637311,3.5724435,7.2179585,170.45163000248598,51.57831125505897,226.44649206156825,88.83315834800462,137.61333371356363,0.45647436,0.3175721,nadia_buka,nadia,buka,buka4.mp3
-4.086748e-05,0.07626049,0.5260616,-0.28053862,-2.6644992e-08,0.005815663,1.9166459329842418,12.440350866396463,0.8066002,0.00962257746141404,218.51779,0.07626051,0.040619721283783786,1.7040362811791383,0.0031038446,0.12646489,-0.006218001595698297,0.003404575865715742,1152.472299869081,890.0756689675703,4919.279269905843,0.0,2222.4302549619933,2063.8520782156443,1634.2638324973502,647.3071103823513,20.713506254652376,10.977346189544706,-441.91855,133.41286,-147.03496,95.44407,51.82332,194.29019,23.929934,31.115839,71.193054,21.146814,18.1143,56.037468,10.565657,21.345263,45.670406,2.4037604,17.765411,41.094177,8.342317,12.482085,33.279716,-0.55652374,18.330896,37.23426,2.4820821,6.8350444,18.012802,-0.9251993,10.266005,13.760065,-4.229247,9.359943,10.230354,-5.301695,6.275971,6.0774813,-9.918189,10.5692835,6.9174743,-3.7780282,6.6214643,9.915577,-3.0883188,4.467305,4.671998,-10.248513,8.781981,0.33826768,-5.1793227,5.053289,6.207217,-5.6175895,4.734997,1.9993031,-7.624086,6.248513,5.9343085,-4.306578,4.9343615,4.532618,200.17916739284294,23.500447460540794,242.6993408760242,159.19961611844158,83.49972475758261,0.46254185,0.3439935,nadia_buka,nadia,buka,buka32.mp3
-6.818579e-05,0.0959744,0.58509386,-0.37992847,-1.9430766e-11,0.009211086,1.5174197649484928,8.542442552559772,0.9650223,0.00587066903244704,258.35263,0.09597442,0.04564098011363636,1.2720181405895692,0.0038711806,0.08581601,-0.004155827220529318,0.0017148418119177222,1232.4664257589923,947.947361523962,4874.930882365912,0.0,2447.1506569602275,2211.9266893978424,1608.0759960833218,791.6649319993118,20.70883231543645,10.60235019817817,-454.22006,118.89145,-196.32454,106.12434,66.31865,202.78157,23.728094,25.406162,73.82879,7.9540553,15.40155,33.282272,3.6276598,9.034178,18.441906,-0.88936114,10.861917,18.900917,-2.0133998,8.583656,22.582893,-9.258981,14.795331,17.716763,-11.113908,14.747052,10.326504,-2.3252118,7.736309,14.43223,-9.862365,8.913536,0.0,-10.793107,9.53281,1.6208704,-8.535661,9.720372,7.925275,-4.9914474,6.1894875,5.6329894,-2.6725352,4.546592,9.542267,-11.692267,11.783567,2.775403,-3.6563892,4.6229596,8.943474,-6.236206,5.490692,1.1722833,-10.671235,7.749438,0.0,-7.6360636,5.5449305,0.0,216.44845073362995,14.952173603575291,241.30149553281768,180.77186920887385,60.52962632394383,0.35682017,0.33629805,nadia_buka,nadia,buka,buka86.mp3
-4.6831537e-05,0.07963359,0.5365914,-0.37338594,-6.566608e-11,0.006341509,1.2679606600721651,11.120505168012823,0.9099773,0.00899908784776926,164.44171,0.0796336,0.0398858762254902,1.1760090702947845,0.0035388488,0.05755287,-0.0067504222970455885,0.002248665550723672,1240.7167183376923,986.4111207175173,5460.943543007296,0.0,2537.117991727941,2166.6495132638793,1668.0496307124952,737.2537132203629,22.044312660915626,10.926753251988757,-443.42487,112.18365,-250.04485,96.54944,63.770725,181.1022,26.12696,31.044872,86.705536,12.458755,15.240955,41.790432,-1.8539687,19.476007,24.684502,4.4730935,11.887674,29.015812,2.188941,8.10258,16.471985,-11.105855,15.330177,8.34398,-2.9982924,5.0706506,7.2379084,-3.9038525,10.825683,17.335327,-9.201779,9.664184,4.1815195,-7.485234,6.207222,1.8217454,-11.102134,9.270175,1.3829927,-7.260357,5.2011623,1.0115304,0.33430654,7.6501403,21.699402,-11.827,11.755987,0.47305024,-5.4131327,4.466891,5.974347,-4.782843,4.8957677,2.8485434,-6.1643133,5.3117213,0.066190965,-4.8872876,3.9876747,2.3592498,164.97827313031974,54.71450134313364,226.44649206156825,77.78174593052022,148.66474613104805,0.3498578,0.3452514,nadia_buka,nadia,buka,buka45.mp3
-2.525613e-05,0.052443318,0.3154168,-0.18620226,-4.962736e-08,0.0027503017,1.6576818733184047,8.169735725193984,0.5016191,0.01031028782017529,78.5954,0.05244333,0.04786900111607143,1.2960090702947846,0.0026500474,0.06596103,-0.007370395585894585,0.0029398922342807055,1451.488705155209,1393.1837419242386,6651.327247726573,0.0,2608.4014892578125,2613.8885196868396,1697.1371496261818,783.1550785837584,21.65364762588129,11.13919793066401,-472.84982,134.04828,-203.48495,105.55695,56.12403,174.19589,15.595581,24.875307,54.21129,12.934921,15.530754,38.762104,0.48396164,17.929707,34.345657,2.919582,13.359011,28.768505,7.577325,9.704245,30.630194,-10.751707,17.90522,13.765064,-8.945347,10.001018,10.056311,-1.799822,9.852586,13.653646,-8.8836,11.910247,9.785007,-3.7104166,5.3602304,6.5847535,-8.470839,7.2464156,5.881816,-11.365297,9.635733,2.1856003,-2.386368,6.2278037,12.680579,-9.075583,8.565079,5.8365784,-8.115011,8.180634,6.5935946,-2.8942986,4.9668374,9.221515,-6.6223526,6.933476,4.3089027,-4.461185,5.6677103,10.659523,211.89545824244502,17.120172168423952,249.81097439559304,163.86452094349724,85.9464534520958,0.41631818,0.35319358,nadia_buka,nadia,buka,buka62.mp3
8.249092e-05,0.13950644,0.5631115,-0.42270523,0.0,0.019462047,0.4710797018089234,3.020122483478076,0.9858167,0.010046914278063923,370.79108,0.13950647,0.05141087582236842,0.8640362811791383,0.006009285,0.14497718,-0.006906119990162551,0.0031407942879013717,1363.1442088657798,1078.2205575355115,5219.030798657695,0.0,2604.1009200246713,2441.8372646525145,1732.9147240817117,850.9929996641222,21.16534342452778,10.92616017512724,-417.13223,137.59409,-202.34828,91.74693,75.01299,192.73892,19.242233,26.3119,73.018486,3.546767,16.50317,40.322678,-0.14486825,11.824302,20.902454,-0.8368125,10.877574,20.960365,-4.546184,7.3685613,6.953176,-13.053015,15.057079,1.4576461,-9.806579,8.830322,0.23357381,-7.073888,8.994192,6.1253295,-11.30698,11.431652,0.0,-9.920695,8.193835,0.0,-11.070074,9.292479,0.0,-5.878328,4.499236,1.2179946,-2.0828216,4.433767,5.2914762,-12.450022,12.818059,0.0,-5.2620435,6.8420315,10.229869,-4.607956,5.6997085,4.860065,-7.2819133,6.84018,0.0,-6.935669,6.222253,0.012509307,217.01770590152137,7.839459949053131,233.08188075904494,201.74088950502764,31.340991254017297,0.34040472,0.34587973,nadia_buka,nadia,buka,buka76.mp3
-0.00015236065,0.06332221,0.4588279,-0.23524497,-1.4632993e-08,0.004009702,1.5759846581966264,9.627494662246201,0.6940729,0.017498366651125252,118.83221,0.06332239,0.0424383755387931,1.3440362811791384,0.0031157192,0.093128055,-0.011235750745981932,0.0062626159051433206,1169.64847616142,1061.7584232720014,5153.119577116207,0.0,2175.410408809267,2452.472978856831,1571.1035565617278,832.4768973864235,21.408701670839335,11.159090049858003,-463.68533,130.45775,-203.93947,113.91006,61.986668,185.40396,22.136164,30.973766,70.40231,14.521673,23.316044,63.71449,8.585712,23.992178,51.510857,8.427402,12.230559,28.955847,1.0242012,11.337633,23.472092,-11.1575985,18.840834,13.258323,-2.839292,9.042276,11.456432,4.658373,11.948009,36.084763,-9.34392,12.014465,7.4889927,-2.9483135,6.565887,8.252517,-9.841295,9.304031,5.2073956,-8.188196,9.623735,6.158949,-1.7519962,6.013798,11.9486265,-13.132019,10.029912,0.0,-6.303735,6.6994185,3.6705,-3.9792306,4.712339,4.3805656,-11.314226,7.0130177,0.0,-5.3090935,4.792448,2.186964,172.74901655415403,56.29854015424167,269.2917795270241,69.6970834057884,199.5946961212357,0.41376942,0.34015045,nadia_buka,nadia,buka,buka52.mp3
-3.0662395e-05,0.105387986,0.63269186,-0.35136044,-8.929458e-12,0.011106627,1.5338322594143619,8.305127515622035,0.9840523,0.015424451092258096,252.74243,0.105387986,0.05284288194444445,1.0320181405895692,0.005547058,0.115357704,-0.010788260260596871,0.004636190831661224,1427.195890175714,1241.3671590767342,5086.6832819801275,0.0,2672.03125,2796.396203624905,1673.838323680171,920.9585624581929,21.515062783122005,10.957936344499746,-423.89362,127.067276,-200.2841,114.07933,68.00805,203.00906,12.42227,30.851849,77.27623,-5.6937833,19.98347,32.437557,-2.6634622,11.009438,13.610991,-0.27279678,12.3848505,21.69732,2.0056307,7.399479,21.395279,-15.883086,16.645145,0.7686455,-15.76946,11.935363,0.0,-6.0148425,11.38867,11.809015,-13.601575,11.715188,0.0,-8.452709,8.959621,4.0026026,-9.330095,8.539376,4.936492,-11.1440735,10.195537,0.65137047,-2.7819989,4.584193,7.8629074,-10.404467,9.910182,1.7795541,-5.40427,6.62298,8.659089,-7.673091,6.0276785,0.0,-10.224592,7.525014,0.0,-3.5459569,5.6238523,8.352681,216.7021920595874,15.270398599212273,241.30149553281768,177.66631669600923,63.63517883680845,0.35177144,0.34555325,nadia_buka,nadia,buka,buka99.mp3
-3.6692254e-05,0.052611105,0.36448768,-0.21830174,-8.120214e-06,0.0027679284,1.7091693923336613,12.805636459555064,0.5827894,0.004470513318665326,121.57856,0.05261112,0.04161746002906977,1.9920181405895692,0.0024599913,0.08037624,-0.0028474507853388786,0.001623062533326447,1278.592746813174,795.2939927215112,5174.762730502949,0.0,2561.7000136264537,1891.0196521213259,1775.362168907689,591.2877402455981,20.994390372866924,11.14221327278196,-476.82684,124.36418,-171.70663,94.21699,47.07877,157.06125,24.756477,25.725243,75.771515,13.1391115,17.292606,40.34577,3.181669,18.31296,30.41158,4.2321806,14.54915,29.069899,12.267699,12.462758,46.03824,-6.0821276,18.35657,22.624947,-2.5398679,10.96151,18.972368,1.2235771,11.7320175,27.693123,-9.2058935,10.870021,10.409801,-5.037286,7.318851,7.9106603,-5.0741835,8.069655,9.112256,-5.413317,8.630052,13.461492,-0.53859353,3.7956226,8.652317,-5.734918,5.8964567,5.954213,-4.8177786,5.7514944,11.002524,-4.325094,4.22071,1.5853355,-4.5560822,4.289569,1.8663034,-4.248458,4.2720957,4.0563745,156.1005498451856,61.36819064822267,246.94165062806206,84.82159539743674,162.12005523062533,0.38900542,0.32450238,nadia_buka,nadia,buka,buka18.mp3
1.0989453e-06,0.09999399,0.73103607,-0.40591845,-2.2506825e-09,0.009998797,2.0806987212006036,14.405861065286285,1.1369545,0.012013808824121952,312.19244,0.09999399,0.03399558145491803,1.4160090702947845,0.00452446,0.09304994,-0.007776843383908272,0.00423696544021368,1115.3427036537798,748.4067999516296,4499.841084053134,0.0,2125.9625544313526,1846.453590195626,1683.376695428413,671.6198897976317,22.231798428282207,11.14369334000977,-416.44412,109.07267,-198.38182,107.01191,52.346153,178.21375,29.48127,26.952543,72.27539,12.865617,15.698549,36.222,-2.8182127,18.984316,23.670933,-1.7471976,15.260946,27.34732,4.0563164,10.136578,34.39415,-1.2906855,8.946227,18.208797,-6.2246537,7.0766425,3.4371758,-5.1547036,11.833659,14.908476,-10.583795,9.378035,8.170023,-6.108925,7.564314,9.347774,-12.925447,9.205233,3.6500907,-9.7739315,6.730916,3.3101423,-2.13002,6.0139446,14.345234,-9.284258,9.304857,5.786744,-3.5829062,5.5595155,5.8507547,-5.8902917,5.294601,4.363499,-7.9285445,5.5085173,2.6804857,-6.7045255,4.789947,7.8301554,182.07729178803666,49.33084750516716,235.7901617579845,88.32151700497141,147.46864475301308,0.3459683,0.33415627,nadia_buka,nadia,buka,buka43.mp3
-6.5433545e-05,0.12797424,0.5971228,-0.49025345,-5.104719e-12,0.016377406,0.6000513903093093,4.550034372575427,1.0873762,0.009747792093548924,398.6917,0.12797426,0.058247884114583336,1.1040362811791382,0.0053091487,0.08660494,-0.007156589883379638,0.0025912022101692855,1529.5211000517054,1430.4597562234533,5996.2925694695205,0.0,2856.5139770507812,2808.272656100073,1694.6147843445763,959.6568760037346,20.82413300088977,11.057145852278627,-429.7268,110.209755,-222.196,90.86471,73.26967,200.43063,17.029982,25.357607,77.321075,-1.4174261,14.297584,25.513683,-5.416121,11.869981,9.757933,0.6729936,10.342087,30.46745,-2.7966816,5.73935,7.9898434,-11.481777,13.661721,3.2506542,-11.38295,10.962418,1.9786162,-8.224034,11.573899,4.883236,-10.540784,12.926044,0.5097705,-11.117928,10.445892,0.21108663,-10.825332,9.067561,0.06991148,-7.763603,7.9413967,3.689581,-2.1911294,5.2503495,8.998415,-9.25046,9.691011,2.7198768,-6.7997704,7.569854,3.1243382,-5.2537556,5.6613503,2.1751614,-10.104126,9.956707,1.026969,-7.1163025,6.646168,2.510017,227.35190841446908,13.100792668899219,249.81097439559304,194.86885420251932,54.94212019307372,0.3868716,0.35324916,nadia_buka,nadia,buka,buka83.mp3
-9.475536e-05,0.09645357,0.63993657,-0.47160557,-2.9544522e-06,0.009303291,0.9691105973466683,8.708994335309862,1.1115421,0.002808681281749159,388.94308,0.09645362,0.060130049542682924,1.8960090702947845,0.0046669166,0.1508554,-0.001718845043797046,0.0010898362379521132,1768.8560390723978,706.0907363696713,4349.9579640872,0.0,3764.3715463033536,1651.1023494661838,2141.8730193307924,511.03023948814274,21.54642061668644,11.744722323892685,-417.2336,147.84785,-118.27396,68.050476,46.549507,163.40692,9.25898,30.540442,72.09241,9.829365,10.230659,35.434925,-1.4696833,12.602484,21.496292,4.07786,12.770862,35.127327,9.023433,10.987679,36.159912,-7.4973965,16.853434,14.213948,2.6761794,6.219855,14.048822,0.08238944,8.952987,21.54549,-7.7203207,11.43911,16.430508,-0.68548536,6.82735,14.906815,-11.76627,16.37296,7.497923,-4.124889,6.3484883,4.977324,-2.175747,6.4773445,14.857554,-10.997317,12.25209,5.5489635,-2.8153737,6.2302785,9.881613,-5.5563397,7.019672,9.044087,-6.5907555,6.647033,2.4268641,-4.0945153,5.7365537,8.674725,174.01903194936506,52.38068388952641,235.7901617579845,77.33375603922921,158.45640571875526,0.43392578,0.34360042,nadia_buka,nadia,buka,buka6.mp3
-2.055828e-05,0.06963488,0.42655724,-0.2727728,-9.319965e-13,0.0048490157,1.1537534769265643,8.3283550895763,0.69933003,0.0017409723805030808,143.70543,0.06963488,0.05593345905172414,1.3440362811791384,0.002449607,0.041702617,-0.0011010859161615372,0.0006398864643415436,1554.9452940159686,1042.7728925422336,5071.814570675674,0.0,3123.7995016163795,2365.6258459481865,1910.0972352334604,798.3264624830582,20.8429368222091,10.921870272939708,-482.7353,102.42723,-243.75243,87.130356,64.63339,193.93161,19.97443,18.598986,65.30777,0.5878291,16.844616,24.50426,2.8704696,9.545678,16.532604,8.54313,9.534794,34.157448,3.9533486,9.527949,32.678993,-12.79859,18.974993,12.279135,-10.663209,10.849084,3.3477452,-5.554991,10.868326,7.1811504,-10.786025,12.800912,4.6534348,-7.221568,7.3406844,1.7075248,-7.546254,7.5387473,4.7192707,-7.919641,9.01691,5.310461,-1.4760287,5.5592403,11.894228,-7.336888,8.5708885,3.901742,-4.386452,4.4686527,3.3289745,-6.6588125,6.1859183,1.5999427,-7.9063616,5.9389877,0.004811637,-6.2294545,5.5945277,8.09048,217.0711948483607,13.64948624954542,244.1052838549259,188.23090565017245,55.87437820475344,0.41878,0.35496184,nadia_buka,nadia,buka,buka100.mp3
-4.367902e-05,0.06810453,0.4591676,-0.26492,-3.6035637e-08,0.004638227,1.725016123264378,9.157082213540125,0.7240876,0.005640582588966936,125.18579,0.06810454,0.05695386202830189,1.2240362811791383,0.0036544588,0.09246679,-0.004572939593344927,0.001067642995622009,1572.8641048046475,1040.2282966267474,5345.534854371424,0.0,3064.2154333726417,2294.7409027874196,1897.8948871571863,696.2566250765277,20.97096771240226,11.456334690053337,-444.85944,158.61458,-154.86858,88.21739,58.77042,175.27325,9.7174835,29.08221,70.59931,8.193275,13.013147,36.96708,-2.6996906,14.835159,25.185963,0.6055747,9.319648,16.412249,-5.924599,12.242321,10.034222,-8.660349,14.559079,6.264416,-5.289921,9.73797,11.5529785,2.878851,10.45069,20.555008,-8.748595,9.648213,8.50506,-6.8972726,6.246237,2.5807662,-7.6887255,7.0046096,1.7872646,-7.5586414,6.70312,0.3054406,-1.7205579,5.720098,11.145282,-9.945591,8.671525,0.99603224,-6.5705957,6.334551,0.788567,-3.8856544,4.102831,5.5007925,-8.20575,7.7243695,0.0,-4.1835394,3.7711163,2.265761,214.3137638841252,14.836412096072321,241.30149553281768,175.62564499846297,65.67585053435471,0.41068435,0.34496838,nadia_buka,nadia,buka,buka66.mp3
-5.2830877e-05,0.06451645,0.443292,-0.25875926,-5.9371395e-08,0.004162372,1.7199940601576056,10.109759047197725,0.7020513,0.003542559134075418,127.759926,0.06451647,0.05557454427083333,1.392018140589569,0.0028920725,0.06904186,-0.002487013174686581,0.0010555459593888372,1510.530226969945,957.2451157556548,5683.371724750757,0.0,3076.01806640625,2181.9692408133083,1871.3966008567834,713.8634928814527,21.18413481443241,11.751842904188504,-462.36844,136.0027,-200.0574,86.7085,56.788837,184.77289,15.226277,24.54688,79.747604,10.905088,11.580074,35.28697,-0.41884333,15.474397,30.010979,0.18052743,10.540639,28.749989,-5.2706733,13.282107,15.58934,-6.9438004,12.856293,10.490971,-6.234277,10.6714325,9.946302,1.6197611,9.378172,23.371473,-11.436887,12.625829,3.4607074,-6.6974225,6.6165853,4.473247,-8.780639,9.511964,8.8429575,-6.465058,6.503182,1.9249866,-3.237916,6.3632197,17.477612,-10.4614725,8.993697,2.5975494,-5.3872485,5.1838565,3.8548236,-2.892242,3.9535286,7.0457015,-7.73134,8.157677,3.5014973,-4.1923437,5.2112174,7.626199,224.36151019009841,13.168287949623686,255.6500291307247,192.63059450929475,63.01943462142995,0.42433777,0.3450752,nadia_buka,nadia,buka,buka68.mp3
-8.139784e-06,0.15296869,0.80362177,-0.58000004,0.0,0.023399422,0.8382926619795346,4.515086191134245,1.3836218,0.04161808919161558,507.72064,0.15296869,0.04601199127906977,0.9840362811791383,0.007235424,0.09499872,-0.028980389703065157,0.012637699488550425,1192.6507555653843,1074.752213611349,5274.198630776922,0.0,2128.782476380814,2379.334906533746,1567.952237963691,857.2463224096639,22.05417453805612,11.136587317947136,-399.14963,107.52981,-195.8615,112.23158,70.478745,199.27444,24.275,30.112455,86.7178,-0.34055296,15.286604,24.406036,0.62160313,8.919661,17.806904,-0.5234739,10.805523,20.523472,-5.276186,7.9759893,9.066249,-13.982308,15.410069,4.980627,-8.726288,9.425828,3.9772635,-3.3078606,11.531616,15.010002,-13.50904,11.497765,0.90889454,-11.754737,8.379925,0.76821935,-9.424485,7.2406116,0.6421569,-6.722653,7.0660267,3.7156174,-1.9958725,4.370413,8.051347,-10.346093,9.776871,1.5173128,-7.1098185,6.559865,3.0996892,-7.517609,6.90113,0.48664424,-10.361912,8.527705,0.8198477,-7.635757,6.1121445,1.0604672,227.38096791401503,23.24513943890288,295.3659506116579,179.73069985652097,115.63525075513695,0.31067726,0.33875704,nadia_buka,nadia,buka,buka84.mp3
-9.88241e-05,0.109027185,0.52304965,-0.35407656,0.0,0.011886926,0.8026137789640068,4.012616042986225,0.8771262,0.025819704635068774,239.04628,0.10902722,0.04991455078125,0.9120181405895692,0.0058446517,0.089812346,-0.016532859299331903,0.00928684533573687,1291.7002893160475,1094.202049373582,5052.43217492451,0.0,2320.4718017578125,2271.222175645184,1630.0512680723054,763.158561090617,20.891013803389264,10.67529677525873,-423.23846,132.0352,-222.10744,115.60537,74.30565,208.62306,13.334845,29.00441,79.026695,-6.7007,21.379292,33.93132,0.028278064,12.038917,25.818134,-2.6036475,13.243489,23.67131,0.71700174,7.6433725,13.395891,-16.75139,15.732374,0.5357487,-13.764438,10.89171,1.0838383,-11.213744,11.4356575,9.937791,-7.999913,8.952592,7.293172,-11.09476,8.612612,0.0,-10.228175,9.016217,0.0,-12.725688,9.97189,2.3890882,-5.642007,6.698854,6.1813145,-12.108755,8.969036,0.0,-4.7854757,5.3691816,6.4525633,-8.139046,8.269543,5.0522966,-9.830995,6.85274,0.0,-5.925315,5.4107046,1.4166338,223.6312056623989,18.939046476752047,261.6255653005986,181.8190699939266,79.80649530667202,0.33854428,0.3490305,nadia_buka,nadia,buka,buka93.mp3
-4.1102136e-05,0.10603384,0.6729289,-0.3933553,-1.1842549e-05,0.011243176,1.6654016808522103,10.684038153044929,1.0662842,0.002175623259972781,440.29404,0.10603385,0.06314047280844155,1.7760090702947846,0.0054015717,0.12946355,-0.0015466598561033607,0.0006289634038694203,1576.7718556237755,841.7757568853115,4439.819823132091,0.0,3190.5495383522725,2068.6839779530037,1925.2300261792736,686.2854782343119,20.481855330529225,11.009363394399552,-434.96976,139.75537,-123.92419,74.23849,59.83572,179.99321,10.797858,33.293373,85.34653,5.1430697,14.695405,34.444614,-0.3272469,11.678773,22.099155,-2.7880561,16.219671,20.461466,5.9723,9.064548,29.0896,-7.1739984,13.190552,10.584317,-4.758551,8.147619,9.662721,-3.0978005,11.7531595,15.211311,-7.0187235,9.474645,6.227695,-7.2512517,8.201613,9.230868,-11.035106,10.896191,7.2063227,-5.833178,6.5981216,18.501724,-1.0950781,5.1274133,11.243742,-7.4406643,8.422093,5.8306723,-6.053921,7.0698953,2.80616,-1.738193,5.005918,8.16658,-8.872166,9.95568,1.1092279,-3.0129027,5.079644,8.795209,190.23545873463553,55.85253857113052,264.6655079380657,65.40639132514966,199.25911661291602,0.43279898,0.3382289,nadia_buka,nadia,buka,buka15.mp3
